,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
6611,1983,26,654,Work,"Best Jazz Vocal Performance, Male",Jimmy Witherspoon Sings The Blues With Panama Francis And The Savoy Sultans (Album),Jimmy Witherspoon,False
6612,1983,26,654,Work,"Best Jazz Vocal Performance, Male",Cloudburst (Album),Jon Hendricks,False
6613,1983,26,654,Work,"Best Jazz Vocal Performance, Male",Lessons In Living (Album),Mose Allison,False
6614,1983,26,654,Work,"Best Jazz Vocal Performance, Male",Top Drawer,Mel Tormé,True
6615,1983,26,655,Work,"Best Jazz Vocal Performance, Duo Or Group",A Stephen Sondheim Collection (Album),Jackie And Roy,False
6616,1983,26,655,Work,"Best Jazz Vocal Performance, Duo Or Group",Listen (Album),"L.A. Jazz Choir - Gerald Eskelin, choir director",False
6617,1983,26,655,Work,"Best Jazz Vocal Performance, Duo Or Group",Supersax And L.A. Voices (Album),L.A. Voices,False
6618,1983,26,655,Work,"Best Jazz Vocal Performance, Duo Or Group",New Weave (Album),Rare Silk,False
6619,1983,26,655,Work,"Best Jazz Vocal Performance, Duo Or Group",Why Not!,The Manhattan Transfer,True
6620,1983,26,659,Work,"Best Jazz Instrumental Performance, Solo",Keystone 3 (Album),"Art Blakey, soloists",False
6621,1983,26,659,Work,"Best Jazz Instrumental Performance, Solo",Trio Music (Album),"Chick Corea, soloist",False
6622,1983,26,659,Work,"Best Jazz Instrumental Performance, Solo",At The Vanguard (Album),"Phil Woods, soloist",False
6623,1983,26,659,Work,"Best Jazz Instrumental Performance, Solo","The Last Stitt Sessions, Vol. 1 (Album)","Sonny Stitt, soloist",False
6624,1983,26,659,Work,"Best Jazz Instrumental Performance, Solo",Think Of One,"Wynton Marsalis, soloist",True
6625,1983,26,660,Work,"Best Jazz Instrumental Performance, Group",Keystone 3 (Album),Art Blakey And The Jazz Messengers,False
6626,1983,26,660,Work,"Best Jazz Instrumental Performance, Group",Quartet (Album),Herbie Hancock,False
6627,1983,26,660,Work,"Best Jazz Instrumental Performance, Group",To Tadd With Love (Album),Philly Joe Jones,False
6628,1983,26,660,Work,"Best Jazz Instrumental Performance, Group",Sprint (Album),Red Rodney And Ira Sullivan,False
6629,1983,26,660,Work,"Best Jazz Instrumental Performance, Group",Think Of One (Album),Wynton Marsalis,False
6630,1983,26,660,Work,"Best Jazz Instrumental Performance, Group",At The Vanguard,The Phil Woods Quartet,True
6631,1983,26,661,Work,"Best Jazz Instrumental Performance, Big Band",Soaring (Album),Bob Florence,False
6632,1983,26,661,Work,"Best Jazz Instrumental Performance, Big Band",Farmers Market Barbecue (Album),Count Basie,False
6633,1983,26,661,Work,"Best Jazz Instrumental Performance, Big Band",Priestess (Album),Gil Evans,False
6634,1983,26,661,Work,"Best Jazz Instrumental Performance, Big Band",The London Gig (Album),Louis Bellson,False
6635,1983,26,661,Work,"Best Jazz Instrumental Performance, Big Band",All In Good Time,Rob McConnell & The Boss Brass,True
6636,1983,26,664,Work,Best Latin Pop Performance,Ven (Album),Jose Luis Rodriguez,False
6637,1983,26,664,Work,Best Latin Pop Performance,Lani (Album),Lani Hall,False
6638,1983,26,664,Work,Best Latin Pop Performance,Una Aventura Llamada Menudo (Album),Menudo,False
6639,1983,26,664,Work,Best Latin Pop Performance,Besame Mucho (Track),Placido Domingo,False
6640,1983,26,664,Work,Best Latin Pop Performance,Me Enamore,Jose Feliciano,True
6641,1983,26,665,Work,Best Tropical Latin Performance,Mongo Magic (Album),Mongo Santamaria,False
6642,1983,26,665,Work,Best Tropical Latin Performance,Tremendo Trio (Album),"Ray Barretto, Celia Cruz, Adalberto Santiago",False
6643,1983,26,665,Work,Best Tropical Latin Performance,El Que La Hace La Paga (Album),Rubén Blades,False
6644,1983,26,665,Work,Best Tropical Latin Performance,Corazon Guerrero (Album),Willie Colon,False
6645,1983,26,665,Work,Best Tropical Latin Performance,On Broadway,Tito Puente & His Latin Ensemble,True
6646,1983,26,666,Work,Best Mexican-American Performance,A Cambio De Qui (Track),Chelo,False
6647,1983,26,666,Work,Best Mexican-American Performance,Todo (Album),Juan Gabriel,False
6648,1983,26,666,Work,Best Mexican-American Performance,Yo Te Necesito,Los Bukis,False
6649,1983,26,666,Work,Best Mexican-American Performance,Es La Diferencia (Album),Vicente Fernandez,False
6650,1983,26,666,Work,Best Mexican-American Performance,Anselma,Los Lobos,True
6651,1983,26,672,Work,"Best Video, Short Form",A Flock Of Seagulls (Video),A Flock Of Seagulls,False
6652,1983,26,672,Work,"Best Video, Short Form",Bill Wyman (Video),Bill Wyman,False
6653,1983,26,672,Work,"Best Video, Short Form",Rod Stewart: Tonight He's Yours (Video),Rod Stewart,False
6654,1983,26,672,Work,"Best Video, Short Form",Videosyncracy (Video),Todd Rundgren,False
6655,1983,26,672,Work,"Best Video, Short Form",Girls On Film/Hungry Like The Wolf,Duran Duran,True
6656,1983,26,673,Work,Best Video Album,Alice Cooper \,Alice Cooper,False
6657,1983,26,673,Work,Best Video Album,Grace Jones: A One Man Show (Video),Grace Jones,False
6658,1983,26,673,Work,Best Video Album,Olivia In Concert (Video),Olivia Newton-John,False
6659,1983,26,673,Work,Best Video Album,Rolling Stones Let's Spend The Night Together (Video),The Rolling Stones,False
6660,1983,26,673,Work,Best Video Album,Word Of Mouth,Toni Basil,False
6661,1983,26,673,Work,Best Video Album,Duran Duran,Duran Duran,True
6662,1983,26,678,Work,"Best Pop Vocal Performance, Female",Total Eclipse Of The Heart (Single),Bonnie Tyler,False
6663,1983,26,678,Work,"Best Pop Vocal Performance, Female",She Works Hard For The Money (Single),Donna Summer,False
6664,1983,26,678,Work,"Best Pop Vocal Performance, Female",What's New (Album),Linda Ronstadt,False
6665,1983,26,678,Work,"Best Pop Vocal Performance, Female",Telefone (Long Distance Love Affair) (Single),Sheena Easton,False
6666,1983,26,678,Work,"Best Pop Vocal Performance, Female",Flashdance - What A Feeling,Irene Cara,True
6667,1983,26,679,Work,"Best Pop Vocal Performance, Male",Uptown Girl (Track),Billy Joel,False
6668,1983,26,679,Work,"Best Pop Vocal Performance, Male",All Night Long (All Night) (Single),Lionel Richie,False
6669,1983,26,679,Work,"Best Pop Vocal Performance, Male",Maniac (Single),Michael Sembello,False
6670,1983,26,679,Work,"Best Pop Vocal Performance, Male",1999 (Album),Prince,False
6671,1983,26,679,Work,"Best Pop Vocal Performance, Male",Thriller,Michael Jackson,True
6672,1983,26,680,Work,Best Pop Performance By A Duo Or Group With Vocal,Do You Really Want To Hurt Me (Single),Culture Club,False
6673,1983,26,680,Work,Best Pop Performance By A Duo Or Group With Vocal,Islands In The Stream (Single),Dolly Parton And Kenny Rogers,False
6674,1983,26,680,Work,Best Pop Performance By A Duo Or Group With Vocal,How Do You Keep The Music Playing (Single),James Ingram And Patti Austin,False
6675,1983,26,680,Work,Best Pop Performance By A Duo Or Group With Vocal,The Girl Is Mine (Single),Michael Jackson And Paul McCartney,False
6676,1983,26,680,Work,Best Pop Performance By A Duo Or Group With Vocal,Every Breath You Take,The Police,True
6677,1983,26,682,Work,Best Pop Instrumental Performance,Love Theme From Flashdance (Track),Helen St. John,False
6678,1983,26,682,Work,Best Pop Instrumental Performance,Blow Your Own Horn (Album),Herb Alpert,False
6679,1983,26,682,Work,Best Pop Instrumental Performance,Breakdown (Track),Joe Jackson,False
6680,1983,26,682,Work,Best Pop Instrumental Performance,Friends (Album),Larry Cartlon,False
6681,1983,26,682,Work,Best Pop Instrumental Performance,Being With You,George Benson,True
6682,1983,26,685,Work,Best Engineered Recording - Non-Classical,Target (Album),"Alan Sides, engineer (Tom Scott)",False
6683,1983,26,685,Work,Best Engineered Recording - Non-Classical,Jarreau (Album),"Ian Eales, Jay Graydon & Eric Prestidge, engineers (Al Jarreau)",False
6684,1983,26,685,Work,Best Engineered Recording - Non-Classical,Bossa Nova Hotel (Album),"Peter Chaikin, James Gallagher, Tommy Vicari & Thom Wilson, engineers (Michael Sembello)",False
6685,1983,26,685,Work,Best Engineered Recording - Non-Classical,Kilroy Was Here (Album),"Rob Kingsland, Gary Loizzo & Will Rascati, engineers (Styx)",False
6686,1983,26,685,Work,Best Engineered Recording - Non-Classical,Thriller,"Bruce Swedien, engineer (Michael Jackson)",True
6687,1983,26,686,Nominee,Producer Of The Year (Non-Classical),,"James Anthony Carmichael, Lionel Richie (producers)",False
6688,1983,26,686,Nominee,Producer Of The Year (Non-Classical),,Jay Graydon (producer),False
6689,1983,26,686,Nominee,Producer Of The Year (Non-Classical),,Phil Ramone (producer),False
6690,1983,26,686,Nominee,Producer Of The Year (Non-Classical),,Quincy Jones (producer),False
6691,1983,26,686,Nominee,Producer Of The Year (Non-Classical),,Michael Jackson & Quincy Jones,True
6692,1983,26,687,Work,"Best Engineered Recording, Classical",(R.) Strauss: Metamorphoses/ Death And Transfiguration (Album),"Gunter Hermanns, engineer (Herbert von Karajan, conductor)",False
6693,1983,26,687,Work,"Best Engineered Recording, Classical",Haydn: The Creation (Album),"John Dunkerley & James Lock, engineers (Georg Solti, conductor)",False
6694,1983,26,687,Work,"Best Engineered Recording, Classical",Verdi: Falstaff (Album),"Klaus Scheibe, engineer (Carlo Maria Giulini, conductor)",False
6695,1983,26,687,Work,"Best Engineered Recording, Classical","Del Tredici: In Memory Of A Summer Day (Child Alice, Part One) (Album)","Marc Aubort, engineer (Leonard Slatkin, conductor; Phyllis Bryn-Julson, soprano)",False
6696,1983,26,687,Work,"Best Engineered Recording, Classical",Leontyne Price And Marilyn Horne In Concert At The Met (Album),"Paul Goodman & William King, engineers (James Levine, conductor; Marilyn Horne, Leontyne Price)",False
6697,1983,26,687,Work,"Best Engineered Recording, Classical",Mahler: Symphony No. 9 In D,"James Lock, engineer (Georg Solti, conductor)",True
6698,1983,26,688,Nominee,Classical Producer Of The Year,,Andrew Cornall,False
6699,1983,26,688,Nominee,Classical Producer Of The Year,,Jay David Saks,False
6700,1983,26,688,Nominee,Classical Producer Of The Year,,Steven Epstein,False
6701,1983,26,688,Nominee,Classical Producer Of The Year,,Steven Paul,False
6702,1983,26,688,Nominee,Classical Producer Of The Year,,Marc Aubort & Joanna Nickrenz,True
6703,1983,26,690,Work,Best R&B Instrumental Performance,Today (Track),James Brown,False
6704,1983,26,690,Work,Best R&B Instrumental Performance,The Mood (Track),Kashif,False
6705,1983,26,690,Work,Best R&B Instrumental Performance,Billie Jean (Instrumental Version) (Single),Quincy Jones And Jerry Hey,False
6706,1983,26,690,Work,Best R&B Instrumental Performance,Where Are We Going? (Track),The Gap Band,False
6707,1983,26,690,Work,Best R&B Instrumental Performance,Rockit,Herbie Hancock,True
6708,1983,26,691,Work,"Best R&B Vocal Performance, Female",Get It Right (Album),Aretha Franklin,False
6709,1983,26,691,Work,"Best R&B Vocal Performance, Female",I'm So Proud (Album),Deniece Williams,False
6710,1983,26,691,Work,"Best R&B Vocal Performance, Female",Feel My Soul (Album),Jennifer Holliday,False
6711,1983,26,691,Work,"Best R&B Vocal Performance, Female",The Best Is Yet To Come (Track),Patti LaBelle,False
6712,1983,26,691,Work,"Best R&B Vocal Performance, Female",Merciless (Album),Stephanie Mills,False
6713,1983,26,691,Work,"Best R&B Vocal Performance, Female",Chaka Khan,Chaka Khan,True
6714,1983,26,692,Work,"Best R&B Vocal Performance, Male",Party Animal (Single),James Ingram,False
6715,1983,26,692,Work,"Best R&B Vocal Performance, Male",Stay With Me Tonight,Jeffrey Osborne,False
6716,1983,26,692,Work,"Best R&B Vocal Performance, Male",Midnight Love (Album),Marvin Gaye,False
6717,1983,26,692,Work,"Best R&B Vocal Performance, Male",International Lover (Track),Prince,False
6718,1983,26,692,Work,"Best R&B Vocal Performance, Male",Billie Jean,Michael Jackson,True
6719,1983,26,693,Work,Best R&B Performance By A Duo Or Group With Vocal,In A Special Way (Album),DeBarge,False
6720,1983,26,693,Work,Best R&B Performance By A Duo Or Group With Vocal,Fall In Love With Me,"Earth, Wind & Fire",False
6721,1983,26,693,Work,Best R&B Performance By A Duo Or Group With Vocal,Dead Giveaway (Single),Shalamar,False
6722,1983,26,693,Work,Best R&B Performance By A Duo Or Group With Vocal,It's Raining Men (Single),The Weather Girls,False
6723,1983,26,693,Work,Best R&B Performance By A Duo Or Group With Vocal,Ain't Nobody,Rufus & Chaka Khan,True
6724,1983,26,694,Work,Best Rhythm & Blues Song,Electric Avenue,"Eddy Grant, songwriter (Eddy Grant)",False
6725,1983,26,694,Work,Best Rhythm & Blues Song,Ain't Nobody,"Hawk Wolinski, songwriter (Rufus And Chaka Khan)",False
6726,1983,26,694,Work,Best Rhythm & Blues Song,P.Y.T. (Pretty Young Thing) (Single),"James Ingram & Quincy Jones, songwriters (Michael Jackson)",False
6727,1983,26,694,Work,Best Rhythm & Blues Song,Wanna Be Startin' Somethin' (Single),"Michael Jackson, songwriter (Michael Jackson)",False
6728,1983,26,694,Work,Best Rhythm & Blues Song,Billie Jean,"Michael Jackson, songwriter (Michael Jackson)",True
6729,1983,26,699,Work,"Best Rock Vocal Performance, Female",Faster Than The Speed Of Night (Album),Bonnie Tyler,False
6730,1983,26,699,Work,"Best Rock Vocal Performance, Female",The Key (Album),Joan Armatrading,False
6731,1983,26,699,Work,"Best Rock Vocal Performance, Female",Invisible Hands (Single),Kim Carnes,False
6732,1983,26,699,Work,"Best Rock Vocal Performance, Female",Stand Back (Single),Stevie Nicks,False
6733,1983,26,699,Work,"Best Rock Vocal Performance, Female",Love Is A Battlefield,Pat Benatar,True
6734,1983,26,700,Work,"Best Rock Vocal Performance, Male",The Distance (Album),Bob Seger,False
6735,1983,26,700,Work,"Best Rock Vocal Performance, Male",Cat People (Putting Out Fire) (Track),David Bowie,False
6736,1983,26,700,Work,"Best Rock Vocal Performance, Male",I Don't Care Anymore (Track),Phil Collins,False
6737,1983,26,700,Work,"Best Rock Vocal Performance, Male",Affair Of The Heart (Single),Rick Springfield,False
6738,1983,26,700,Work,"Best Rock Vocal Performance, Male",Beat It,Michael Jackson,True
6739,1983,26,701,Work,Best Rock Performance By A Duo Or Group With Vocal,In A Big Country (Single),Big Country,False
6740,1983,26,701,Work,Best Rock Performance By A Duo Or Group With Vocal,Heart And Soul (Single),Huey Lewis And The News,False
6741,1983,26,701,Work,Best Rock Performance By A Duo Or Group With Vocal,Burning Down The House (Single),Talking Heads,False
6742,1983,26,701,Work,Best Rock Performance By A Duo Or Group With Vocal,Eliminator (Album),ZZ Top,False
6743,1983,26,701,Work,Best Rock Performance By A Duo Or Group With Vocal,Synchronicity,The Police,True
6744,1983,26,704,Work,Best Rock Instrumental Performance,Road Games (Instrumental Tracks Only) (Track),Allan Holdworth,False
6745,1983,26,704,Work,Best Rock Instrumental Performance,Unused Piano: Quadrophenia (Track),Pete Townshend,False
6746,1983,26,704,Work,Best Rock Instrumental Performance,Anybody There (Single),Rainbow,False
6747,1983,26,704,Work,Best Rock Instrumental Performance,Rude Mood (Track),Stevie Ray Vaughan And Double Trouble,False
6748,1983,26,704,Work,Best Rock Instrumental Performance,Brimstone And Treacle,Sting,True
6749,1983,26,708,Work,Best Spoken Word Or Non-Musical Recording,The Robots Of Dawn (Album),Isaac Asimov,False
6750,1983,26,708,Work,Best Spoken Word Or Non-Musical Recording,"Jane Fonda's Work Out Record For Pregnancy, Birth And Recovery (Album)",Jane Fonda And Femmy De Lyser,False
6751,1983,26,708,Work,Best Spoken Word Or Non-Musical Recording,Old Possum's Book Of Practical Cats (Album),John Gielgud And Irene Worth,False
6752,1983,26,708,Work,Best Spoken Word Or Non-Musical Recording,Everything You Always Wanted To Know About Home Computers (Album),Steve Allen And Jayne Meadows,False
6753,1983,26,708,Work,Best Spoken Word Or Non-Musical Recording,Copland: A Lincoln Portrait,William Warfield,True
6754,1983,26,713,Work,Best Cast Show Album,Little Shop Of Horrors (Album),"Alan Menken, composer; Howard Ashman, lyricist; Phil Ramone, producer (Broadway Cast)",False
6755,1983,26,713,Work,Best Cast Show Album,La Cage Aux Folles (Album),"Jerry Herman, composer; Jerry Herman, lyricist; Thomas Z. Shepard, producer (Original Cast (George Hearn, Gene Barry))",False
6756,1983,26,713,Work,Best Cast Show Album,On Your Toes (Album),"Norman Newell, producer (Various Artists)",False
6757,1983,26,713,Work,Best Cast Show Album,Zorba (Album),"Thomas Z. Shepard, producer (Anthony Quinn)",False
